method,layout_index,in_sample,gap_bin,gap_percent,n_candidates,solver,tolerance,finite,success,visited_count,worst_distance,path_length,elapsed_seconds,nfev,error,target_1_distance,target_2_distance,target_3_distance,target_4_distance
analytic_single,12,False,1–<5%,4.209202621199474,3,dop853,0.02,True,True,4,1.2658490090568385e-15,1.1515668869831734,0.05615762600064045,3038,,5.551115123125783e-17,1.2658490090568385e-15,8.671119018262734e-16,2.633125101432526e-16
analytic_single,12,False,1–<5%,4.209202621199474,3,dop853,0.05,True,True,4,1.2658490090568385e-15,1.1515668869831734,0.05615762600064045,3038,,5.551115123125783e-17,1.2658490090568385e-15,8.671119018262734e-16,2.633125101432526e-16
analytic_single,12,False,1–<5%,4.209202621199474,3,dop853_tight,0.02,True,True,4,1.2658490090568385e-15,1.1515668869831734,0.054660210000292864,3038,,5.551115123125783e-17,1.2658490090568385e-15,8.671119018262734e-16,2.633125101432526e-16
analytic_single,12,False,1–<5%,4.209202621199474,3,dop853_tight,0.05,True,True,4,1.2658490090568385e-15,1.1515668869831734,0.054660210000292864,3038,,5.551115123125783e-17,1.2658490090568385e-15,8.671119018262734e-16,2.633125101432526e-16
analytic_single,12,False,1–<5%,4.209202621199474,3,single_exact,0.02,True,True,4,0.0,1.1515668869831743,0.0,0,,0.0,0.0,0.0,0.0
analytic_single,12,False,1–<5%,4.209202621199474,3,single_exact,0.05,True,True,4,0.0,1.1515668869831743,0.0,0,,0.0,0.0,0.0,0.0
analytic_single,20,False,1–<5%,1.2884363003385566,3,dop853,0.02,True,True,4,1.0934428697813141e-15,1.7101646379066398,0.06100319100005436,3023,,2.482534153247273e-16,1.0934428697813141e-15,8.95090418262362e-16,1.3092278833360675e-16
analytic_single,20,False,1–<5%,1.2884363003385566,3,dop853,0.05,True,True,4,1.0934428697813141e-15,1.7101646379066398,0.06100319100005436,3023,,2.482534153247273e-16,1.0934428697813141e-15,8.95090418262362e-16,1.3092278833360675e-16
analytic_single,20,False,1–<5%,1.2884363003385566,3,dop853_tight,0.02,True,True,4,1.0934428697813141e-15,1.7101646379066398,0.052869200000714045,3023,,2.482534153247273e-16,1.0934428697813141e-15,8.95090418262362e-16,1.3092278833360675e-16
analytic_single,20,False,1–<5%,1.2884363003385566,3,dop853_tight,0.05,True,True,4,1.0934428697813141e-15,1.7101646379066398,0.052869200000714045,3023,,2.482534153247273e-16,1.0934428697813141e-15,8.95090418262362e-16,1.3092278833360675e-16
analytic_single,20,False,1–<5%,1.2884363003385566,3,single_exact,0.02,True,True,4,0.0,1.7101646379066395,0.0,0,,0.0,0.0,0.0,0.0
analytic_single,20,False,1–<5%,1.2884363003385566,3,single_exact,0.05,True,True,4,0.0,1.7101646379066395,0.0,0,,0.0,0.0,0.0,0.0
analytic_single,281,True,1–<5%,4.577241545305448,2,dop853,0.02,True,True,4,6.473657049138938e-16,1.225840333910867,0.06240975100081414,3038,,3.3306690738754696e-16,5.551115123125783e-16,6.473657049138938e-16,3.3306690738754696e-16
analytic_single,281,True,1–<5%,4.577241545305448,2,dop853,0.05,True,True,4,6.473657049138938e-16,1.225840333910867,0.06240975100081414,3038,,3.3306690738754696e-16,5.551115123125783e-16,6.473657049138938e-16,3.3306690738754696e-16
analytic_single,281,True,1–<5%,4.577241545305448,2,dop853_tight,0.02,True,True,4,6.473657049138938e-16,1.225840333910867,0.05335253399971407,3038,,3.3306690738754696e-16,5.551115123125783e-16,6.473657049138938e-16,3.3306690738754696e-16
analytic_single,281,True,1–<5%,4.577241545305448,2,dop853_tight,0.05,True,True,4,6.473657049138938e-16,1.225840333910867,0.05335253399971407,3038,,3.3306690738754696e-16,5.551115123125783e-16,6.473657049138938e-16,3.3306690738754696e-16
