method,layout_index,gap_bin,initial_sigma,tolerance,n_trials,success_rate,mean_visited,mean_worst_distance,nonfinite_rate
analytic_multi,86,≥10%,0.05,0.02,20,0.8,3.7,0.015704468023504385,0.0
analytic_multi,86,≥10%,0.05,0.05,20,1.0,4.0,0.015704468023504385,0.0
analytic_multi,101,<1%,0.0,0.02,1,0.0,1.0,0.13730758732560797,0.0
analytic_multi,101,<1%,0.0,0.05,1,0.0,1.0,0.13730758732560797,0.0
analytic_multi,101,<1%,0.01,0.02,20,0.35,3.15,0.027030476476147654,0.0
analytic_multi,101,<1%,0.01,0.05,20,0.95,3.9,0.027030476476147654,0.0
analytic_multi,101,<1%,0.05,0.02,20,0.55,3.45,0.019108254648100086,0.0
analytic_multi,101,<1%,0.05,0.05,20,0.95,3.95,0.019108254648100086,0.0
analytic_multi,117,<1%,0.0,0.02,1,0.0,2.0,0.3118222061871068,0.0
analytic_multi,117,<1%,0.0,0.05,1,0.0,2.0,0.3118222061871068,0.0
analytic_multi,117,<1%,0.01,0.02,20,0.0,2.05,0.3025159951232057,0.0
analytic_multi,117,<1%,0.01,0.05,20,0.0,2.05,0.3025159951232057,0.0
analytic_multi,117,<1%,0.05,0.02,20,0.0,2.0,0.24954345034531467,0.0
analytic_multi,117,<1%,0.05,0.05,20,0.0,2.5,0.24954345034531467,0.0
analytic_multi,140,1–<5%,0.0,0.02,1,0.0,3.0,0.1218241320274864,0.0
analytic_multi,140,1–<5%,0.0,0.05,1,0.0,3.0,0.1218241320274864,0.0
analytic_multi,140,1–<5%,0.01,0.02,20,0.0,3.0,0.12491231180163112,0.0
analytic_multi,140,1–<5%,0.01,0.05,20,0.0,3.0,0.12491231180163112,0.0
analytic_multi,140,1–<5%,0.05,0.02,20,0.0,2.45,0.12686964735558798,0.0
analytic_multi,140,1–<5%,0.05,0.05,20,0.0,3.0,0.12686964735558798,0.0
analytic_multi,149,<1%,0.0,0.02,1,0.0,2.0,0.11148917700436828,0.0
analytic_multi,149,<1%,0.0,0.05,1,0.0,2.0,0.11148917700436828,0.0
analytic_multi,149,<1%,0.01,0.02,20,0.0,2.3,0.13096765565547294,0.0
analytic_multi,149,<1%,0.01,0.05,20,0.0,2.5,0.13096765565547294,0.0
analytic_multi,149,<1%,0.05,0.02,20,0.0,2.4,0.14455699353363308,0.0
analytic_multi,149,<1%,0.05,0.05,20,0.0,2.65,0.14455699353363308,0.0
analytic_multi,154,≥10%,0.0,0.02,1,1.0,4.0,0.00027130667388076084,0.0
analytic_multi,154,≥10%,0.0,0.05,1,1.0,4.0,0.00027130667388076084,0.0
analytic_multi,154,≥10%,0.01,0.02,20,1.0,4.0,0.0063537120332640236,0.0
analytic_multi,154,≥10%,0.01,0.05,20,1.0,4.0,0.0063537120332640236,0.0
analytic_multi,154,≥10%,0.05,0.02,20,0.25,2.95,0.0313199168045815,0.0
analytic_multi,154,≥10%,0.05,0.05,20,0.85,3.85,0.0313199168045815,0.0
analytic_multi,165,1–<5%,0.0,0.02,1,1.0,4.0,0.014089705779605683,0.0
analytic_multi,165,1–<5%,0.0,0.05,1,1.0,4.0,0.014089705779605683,0.0
analytic_multi,165,1–<5%,0.01,0.02,20,0.55,3.5,0.02346896310114775,0.0
analytic_multi,165,1–<5%,0.01,0.05,20,0.95,3.95,0.02346896310114775,0.0
analytic_multi,165,1–<5%,0.05,0.02,20,0.0,2.6,0.1079741462268617,0.0
analytic_multi,165,1–<5%,0.05,0.05,20,0.2,3.15,0.1079741462268617,0.0
analytic_multi,174,<1%,0.0,0.02,1,0.0,3.0,0.07519455678146433,0.0
analytic_multi,174,<1%,0.0,0.05,1,0.0,3.0,0.07519455678146433,0.0
analytic_multi,174,<1%,0.01,0.02,20,0.0,3.0,0.07560317123545773,0.0
analytic_multi,174,<1%,0.01,0.05,20,0.0,3.0,0.07560317123545773,0.0
analytic_multi,174,<1%,0.05,0.02,20,0.0,2.3,0.07841955139847166,0.0
analytic_multi,174,<1%,0.05,0.05,20,0.0,2.9,0.07841955139847166,0.0
analytic_multi,185,<1%,0.0,0.02,1,0.0,3.0,0.023744447183657626,0.0
analytic_multi,185,<1%,0.0,0.05,1,1.0,4.0,0.023744447183657626,0.0
analytic_multi,185,<1%,0.01,0.02,20,0.2,2.6,0.1006804596594056,0.0
analytic_multi,185,<1%,0.01,0.05,20,0.7,3.3,0.1006804596594056,0.0
analytic_multi,185,<1%,0.05,0.02,20,0.0,1.4,0.27471757739125124,0.0
analytic_multi,185,<1%,0.05,0.05,20,0.15,2.2,0.27471757739125124,0.0
analytic_multi,186,1–<5%,0.0,0.02,1,0.0,3.0,0.2990534412307843,0.0
analytic_multi,186,1–<5%,0.0,0.05,1,0.0,3.0,0.2990534412307843,0.0
analytic_multi,186,1–<5%,0.01,0.02,20,0.0,2.55,0.2895593884678115,0.0
analytic_multi,186,1–<5%,0.01,0.05,20,0.0,2.55,0.2895593884678115,0.0
analytic_multi,186,1–<5%,0.05,0.02,20,0.0,2.05,0.2915773273240091,0.0
analytic_multi,186,1–<5%,0.05,0.05,20,0.0,2.25,0.2915773273240091,0.0
analytic_multi,187,1–<5%,0.0,0.02,1,0.0,3.0,0.21290691756377073,0.0
analytic_multi,187,1–<5%,0.0,0.05,1,0.0,3.0,0.21290691756377073,0.0
analytic_multi,187,1–<5%,0.01,0.02,20,0.0,3.0,0.21604525857390472,0.0
analytic_multi,187,1–<5%,0.01,0.05,20,0.0,3.0,0.21604525857390472,0.0
analytic_multi,187,1–<5%,0.05,0.02,20,0.0,2.2,0.2200386547187961,0.0
analytic_multi,187,1–<5%,0.05,0.05,20,0.0,2.85,0.2200386547187961,0.0
analytic_multi,236,≥10%,0.0,0.02,1,1.0,4.0,0.0004712700794537519,0.0
analytic_multi,236,≥10%,0.0,0.05,1,1.0,4.0,0.0004712700794537519,0.0
analytic_multi,236,≥10%,0.01,0.02,20,1.0,4.0,0.0058084443015774066,0.0
analytic_multi,236,≥10%,0.01,0.05,20,1.0,4.0,0.0058084443015774066,0.0
analytic_multi,236,≥10%,0.05,0.02,20,0.35,2.95,0.029258371168693436,0.0
analytic_multi,236,≥10%,0.05,0.05,20,0.9,3.9,0.029258371168693436,0.0
analytic_multi,246,≥10%,0.0,0.02,1,1.0,4.0,0.00027940403073633397,0.0
analytic_multi,246,≥10%,0.0,0.05,1,1.0,4.0,0.00027940403073633397,0.0
analytic_multi,246,≥10%,0.01,0.02,20,1.0,4.0,0.004222681294328838,0.0
analytic_multi,246,≥10%,0.01,0.05,20,1.0,4.0,0.004222681294328838,0.0
analytic_multi,246,≥10%,0.05,0.02,20,0.6,3.55,0.0208918914610487,0.0
analytic_multi,246,≥10%,0.05,0.05,20,1.0,4.0,0.0208918914610487,0.0
analytic_multi,248,≥10%,0.0,0.02,1,1.0,4.0,0.00018423884817370134,0.0
analytic_multi,248,≥10%,0.0,0.05,1,1.0,4.0,0.00018423884817370134,0.0
analytic_multi,248,≥10%,0.01,0.02,20,1.0,4.0,0.004173500600505894,0.0
analytic_multi,248,≥10%,0.01,0.05,20,1.0,4.0,0.004173500600505894,0.0
analytic_multi,248,≥10%,0.05,0.02,20,0.65,3.5,0.020799809764183583,0.0
analytic_multi,248,≥10%,0.05,0.05,20,0.95,3.95,0.020799809764183583,0.0
analytic_multi,250,≥10%,0.0,0.02,1,1.0,4.0,0.0004739331516158689,0.0
analytic_multi,250,≥10%,0.0,0.05,1,1.0,4.0,0.0004739331516158689,0.0
analytic_multi,250,≥10%,0.01,0.02,20,1.0,4.0,0.0045931166340392685,0.0
analytic_multi,250,≥10%,0.01,0.05,20,1.0,4.0,0.0045931166340392685,0.0
analytic_multi,250,≥10%,0.05,0.02,20,0.55,3.5,0.02223569635073936,0.0
analytic_multi,250,≥10%,0.05,0.05,20,0.95,3.95,0.02223569635073936,0.0
analytic_multi,281,1–<5%,0.0,0.02,1,0.0,2.0,0.0454007725706074,0.0
analytic_multi,281,1–<5%,0.0,0.05,1,1.0,4.0,0.0454007725706074,0.0
analytic_multi,281,1–<5%,0.01,0.02,20,0.4,3.15,0.024061197659759143,0.0
analytic_multi,281,1–<5%,0.01,0.05,20,1.0,4.0,0.024061197659759143,0.0
analytic_multi,281,1–<5%,0.05,0.02,20,0.35,3.15,0.02804487219201134,0.0
analytic_multi,281,1–<5%,0.05,0.05,20,0.9,3.9,0.02804487219201134,0.0
analytic_multi,312,1–<5%,0.0,0.02,1,0.0,2.0,0.12360042119675037,0.0
analytic_multi,312,1–<5%,0.0,0.05,1,0.0,3.0,0.12360042119675037,0.0
analytic_multi,312,1–<5%,0.01,0.02,20,0.0,2.9,0.04571952998104382,0.0
analytic_multi,312,1–<5%,0.01,0.05,20,0.65,3.65,0.04571952998104382,0.0
analytic_multi,312,1–<5%,0.05,0.02,20,0.35,3.15,0.029888925227838453,0.0
analytic_multi,312,1–<5%,0.05,0.05,20,0.85,3.85,0.029888925227838453,0.0
analytic_multi,322,≥10%,0.0,0.02,1,1.0,4.0,0.000252612576839347,0.0
analytic_multi,322,≥10%,0.0,0.05,1,1.0,4.0,0.000252612576839347,0.0
analytic_multi,322,≥10%,0.01,0.02,20,1.0,4.0,0.005946293349772798,0.0
analytic_multi,322,≥10%,0.01,0.05,20,1.0,4.0,0.005946293349772798,0.0
analytic_multi,322,≥10%,0.05,0.02,20,0.3,3.2,0.029857480585186457,0.0
analytic_multi,322,≥10%,0.05,0.05,20,0.9,3.9,0.029857480585186457,0.0
analytic_multi,329,1–<5%,0.0,0.02,1,0.0,2.0,0.19542884154834772,0.0
analytic_multi,329,1–<5%,0.0,0.05,1,0.0,2.0,0.19542884154834772,0.0
analytic_multi,329,1–<5%,0.01,0.02,20,0.0,2.75,0.20152513570965605,0.0
analytic_multi,329,1–<5%,0.01,0.05,20,0.0,3.0,0.20152513570965605,0.0
analytic_multi,329,1–<5%,0.05,0.02,20,0.0,2.85,0.21775799491967787,0.0
analytic_multi,329,1–<5%,0.05,0.05,20,0.0,3.0,0.21775799491967787,0.0
analytic_multi,332,<1%,0.0,0.02,1,0.0,0.0,0.10668618994839763,0.0
analytic_multi,332,<1%,0.0,0.05,1,0.0,3.0,0.10668618994839763,0.0
analytic_multi,332,<1%,0.01,0.02,20,0.0,2.0,0.33393035295149076,0.0
analytic_multi,332,<1%,0.01,0.05,20,0.0,2.5,0.33393035295149076,0.0
analytic_multi,332,<1%,0.05,0.02,20,0.0,2.0,0.33745575787273985,0.0
analytic_multi,332,<1%,0.05,0.05,20,0.0,2.4,0.33745575787273985,0.0
analytic_multi,353,5–<10%,0.0,0.02,1,1.0,4.0,0.00021573700182436233,0.0
analytic_multi,353,5–<10%,0.0,0.05,1,1.0,4.0,0.00021573700182436233,0.0
analytic_multi,353,5–<10%,0.01,0.02,20,1.0,4.0,0.0029179023426747254,0.0
analytic_multi,353,5–<10%,0.01,0.05,20,1.0,4.0,0.0029179023426747254,0.0
analytic_multi,353,5–<10%,0.05,0.02,20,0.75,3.7,0.014665770213516241,0.0
analytic_multi,353,5–<10%,0.05,0.05,20,1.0,4.0,0.014665770213516241,0.0
analytic_multi,363,<1%,0.0,0.02,1,0.0,3.0,0.06105961480911375,0.0
analytic_multi,363,<1%,0.0,0.05,1,0.0,3.0,0.06105961480911375,0.0
analytic_multi,363,<1%,0.01,0.02,20,0.0,3.0,0.0620142258887056,0.0
analytic_multi,363,<1%,0.01,0.05,20,0.0,3.0,0.0620142258887056,0.0
analytic_multi,363,<1%,0.05,0.02,20,0.0,2.25,0.06577577076153011,0.0
analytic_multi,363,<1%,0.05,0.05,20,0.0,2.9,0.06577577076153011,0.0
analytic_multi,364,5–<10%,0.0,0.02,1,1.0,4.0,0.0002435948458160048,0.0
analytic_multi,364,5–<10%,0.0,0.05,1,1.0,4.0,0.0002435948458160048,0.0
analytic_multi,364,5–<10%,0.01,0.02,20,1.0,4.0,0.00488691908141293,0.0
analytic_multi,364,5–<10%,0.01,0.05,20,1.0,4.0,0.00488691908141293,0.0
analytic_multi,364,5–<10%,0.05,0.02,20,0.4,3.2,0.024138405499307465,0.0
analytic_multi,364,5–<10%,0.05,0.05,20,1.0,4.0,0.024138405499307465,0.0
analytic_multi,366,<1%,0.0,0.02,1,0.0,3.0,0.11825493734563794,0.0
analytic_multi,366,<1%,0.0,0.05,1,0.0,3.0,0.11825493734563794,0.0
analytic_multi,366,<1%,0.01,0.02,20,0.0,2.55,0.1370235641094386,0.0
analytic_multi,366,<1%,0.01,0.05,20,0.0,3.0,0.1370235641094386,0.0
analytic_multi,366,<1%,0.05,0.02,20,0.0,1.75,0.3734011709973077,0.0
analytic_multi,366,<1%,0.05,0.05,20,0.0,2.45,0.3734011709973077,0.0
analytic_multi,379,<1%,0.0,0.02,1,0.0,2.0,0.1511437992633657,0.0
analytic_multi,379,<1%,0.0,0.05,1,0.0,3.0,0.1511437992633657,0.0
analytic_multi,379,<1%,0.01,0.02,20,0.0,2.05,0.1804416863217454,0.0
analytic_multi,379,<1%,0.01,0.05,20,0.0,3.0,0.1804416863217454,0.0
analytic_multi,379,<1%,0.05,0.02,20,0.0,2.1,0.2757418746142591,0.0
analytic_multi,379,<1%,0.05,0.05,20,0.0,2.7,0.2757418746142591,0.0
analytic_multi,391,1–<5%,0.0,0.02,1,0.0,3.0,0.16259542815057895,0.0
analytic_multi,391,1–<5%,0.0,0.05,1,0.0,3.0,0.16259542815057895,0.0
analytic_multi,391,1–<5%,0.01,0.02,20,0.0,3.0,0.16351072309639247,0.0
analytic_multi,391,1–<5%,0.01,0.05,20,0.0,3.0,0.16351072309639247,0.0
analytic_multi,391,1–<5%,0.05,0.02,20,0.15,2.9,0.15573936260208587,0.0
analytic_multi,391,1–<5%,0.05,0.05,20,0.25,3.25,0.15573936260208587,0.0
analytic_multi,418,1–<5%,0.0,0.02,1,0.0,3.0,0.09325929937266071,0.0
analytic_multi,418,1–<5%,0.0,0.05,1,0.0,3.0,0.09325929937266071,0.0
analytic_multi,418,1–<5%,0.01,0.02,20,0.0,3.0,0.09327776263571494,0.0
analytic_multi,418,1–<5%,0.01,0.05,20,0.0,3.0,0.09327776263571494,0.0
analytic_multi,418,1–<5%,0.05,0.02,20,0.0,2.25,0.09637008243678316,0.0
analytic_multi,418,1–<5%,0.05,0.05,20,0.0,3.0,0.09637008243678316,0.0
analytic_multi,428,1–<5%,0.0,0.02,1,0.0,0.0,0.28971548913610845,0.0
analytic_multi,428,1–<5%,0.0,0.05,1,0.0,2.0,0.28971548913610845,0.0
analytic_multi,428,1–<5%,0.01,0.02,20,0.0,2.0,0.338750092429312,0.0
analytic_multi,428,1–<5%,0.01,0.05,20,0.0,2.0,0.338750092429312,0.0
analytic_multi,428,1–<5%,0.05,0.02,20,0.0,2.0,0.3439268874405553,0.0
analytic_multi,428,1–<5%,0.05,0.05,20,0.0,2.0,0.3439268874405553,0.0
analytic_multi,434,5–<10%,0.0,0.02,1,1.0,4.0,0.00031249649748415267,0.0
analytic_multi,434,5–<10%,0.0,0.05,1,1.0,4.0,0.00031249649748415267,0.0
analytic_multi,434,5–<10%,0.01,0.02,20,1.0,4.0,0.005023926930626607,0.0
analytic_multi,434,5–<10%,0.01,0.05,20,1.0,4.0,0.005023926930626607,0.0
analytic_multi,434,5–<10%,0.05,0.02,20,0.4,3.15,0.0252313868546049,0.0
analytic_multi,434,5–<10%,0.05,0.05,20,0.85,3.85,0.0252313868546049,0.0
analytic_multi,437,<1%,0.0,0.02,1,0.0,2.0,0.1563652924649333,0.0
analytic_multi,437,<1%,0.0,0.05,1,0.0,2.0,0.1563652924649333,0.0
analytic_multi,437,<1%,0.01,0.02,20,0.0,2.0,0.2048332916276799,0.0
analytic_multi,437,<1%,0.01,0.05,20,0.0,2.0,0.2048332916276799,0.0
analytic_multi,437,<1%,0.05,0.02,20,0.0,1.75,0.2944418048795921,0.0
analytic_multi,437,<1%,0.05,0.05,20,0.0,2.0,0.2944418048795921,0.0
analytic_multi,448,5–<10%,0.0,0.02,1,1.0,4.0,0.0007925148732532271,0.0
analytic_multi,448,5–<10%,0.0,0.05,1,1.0,4.0,0.0007925148732532271,0.0
analytic_multi,448,5–<10%,0.01,0.02,20,1.0,4.0,0.00712133548597772,0.0
analytic_multi,448,5–<10%,0.01,0.05,20,1.0,4.0,0.00712133548597772,0.0
analytic_multi,448,5–<10%,0.05,0.02,20,0.15,2.95,0.03524580677685999,0.0
analytic_multi,448,5–<10%,0.05,0.05,20,0.75,3.75,0.03524580677685999,0.0
analytic_multi,450,5–<10%,0.0,0.02,1,1.0,4.0,0.0003141626489114551,0.0
analytic_multi,450,5–<10%,0.0,0.05,1,1.0,4.0,0.0003141626489114551,0.0
analytic_multi,450,5–<10%,0.01,0.02,20,1.0,4.0,0.004878491554729071,0.0
analytic_multi,450,5–<10%,0.01,0.05,20,1.0,4.0,0.004878491554729071,0.0
analytic_multi,450,5–<10%,0.05,0.02,20,0.45,3.35,0.024113977832374286,0.0
analytic_multi,450,5–<10%,0.05,0.05,20,0.9,3.9,0.024113977832374286,0.0
analytic_multi,456,≥10%,0.0,0.02,1,1.0,4.0,0.0002235067306669193,0.0
analytic_multi,456,≥10%,0.0,0.05,1,1.0,4.0,0.0002235067306669193,0.0
analytic_multi,456,≥10%,0.01,0.02,20,1.0,4.0,0.0043891842561946965,0.0
analytic_multi,456,≥10%,0.01,0.05,20,1.0,4.0,0.0043891842561946965,0.0
analytic_multi,456,≥10%,0.05,0.02,20,0.55,3.45,0.02151783682234664,0.0
analytic_multi,456,≥10%,0.05,0.05,20,0.95,3.95,0.02151783682234664,0.0
analytic_multi,492,5–<10%,0.0,0.02,1,1.0,4.0,0.0005175876233111383,0.0
analytic_multi,492,5–<10%,0.0,0.05,1,1.0,4.0,0.0005175876233111383,0.0
analytic_multi,492,5–<10%,0.01,0.02,20,1.0,4.0,0.004005121508009359,0.0
analytic_multi,492,5–<10%,0.01,0.05,20,1.0,4.0,0.004005121508009359,0.0
analytic_multi,492,5–<10%,0.05,0.02,20,0.5,3.5,0.02019859745030596,0.0
analytic_multi,492,5–<10%,0.05,0.05,20,1.0,4.0,0.02019859745030596,0.0
analytic_multi,494,1–<5%,0.0,0.02,1,0.0,3.0,0.08400109623820164,0.0
analytic_multi,494,1–<5%,0.0,0.05,1,0.0,3.0,0.08400109623820164,0.0
analytic_multi,494,1–<5%,0.01,0.02,20,0.0,2.6,0.288211071944173,0.0
analytic_multi,494,1–<5%,0.01,0.05,20,0.0,2.95,0.288211071944173,0.0
analytic_multi,494,1–<5%,0.05,0.02,20,0.0,2.2,0.27180440226280417,0.0
analytic_multi,494,1–<5%,0.05,0.05,20,0.0,2.45,0.27180440226280417,0.0
analytic_multi,506,5–<10%,0.0,0.02,1,1.0,4.0,0.00029966156129065724,0.0
analytic_multi,506,5–<10%,0.0,0.05,1,1.0,4.0,0.00029966156129065724,0.0
analytic_multi,506,5–<10%,0.01,0.02,20,1.0,4.0,0.006343974020031337,0.0
analytic_multi,506,5–<10%,0.01,0.05,20,1.0,4.0,0.006343974020031337,0.0
analytic_multi,506,5–<10%,0.05,0.02,20,0.45,3.3,0.031265586622207034,0.0
analytic_multi,506,5–<10%,0.05,0.05,20,0.7,3.7,0.031265586622207034,0.0
analytic_multi,531,1–<5%,0.0,0.02,1,0.0,2.0,0.20116861322588486,0.0
analytic_multi,531,1–<5%,0.0,0.05,1,0.0,2.0,0.20116861322588486,0.0
analytic_multi,531,1–<5%,0.01,0.02,20,0.0,2.25,0.2835352618371277,0.0
analytic_multi,531,1–<5%,0.01,0.05,20,0.0,2.6,0.2835352618371277,0.0
analytic_multi,531,1–<5%,0.05,0.02,20,0.0,2.45,0.29651583088042094,0.0
analytic_multi,531,1–<5%,0.05,0.05,20,0.0,2.6,0.29651583088042094,0.0
analytic_multi,532,1–<5%,0.0,0.02,1,0.0,2.0,0.06190063638848818,0.0
analytic_multi,532,1–<5%,0.0,0.05,1,0.0,3.0,0.06190063638848818,0.0
analytic_multi,532,1–<5%,0.01,0.02,20,0.0,2.75,0.06490384044210867,0.0
analytic_multi,532,1–<5%,0.01,0.05,20,0.4,3.4,0.06490384044210867,0.0
analytic_multi,532,1–<5%,0.05,0.02,20,0.0,2.9,0.08323246119464084,0.0
analytic_multi,532,1–<5%,0.05,0.05,20,0.05,3.05,0.08323246119464084,0.0
analytic_multi,536,5–<10%,0.0,0.02,1,1.0,4.0,0.0003265386342114985,0.0
analytic_multi,536,5–<10%,0.0,0.05,1,1.0,4.0,0.0003265386342114985,0.0
analytic_multi,536,5–<10%,0.01,0.02,20,1.0,4.0,0.003478799776235364,0.0
analytic_multi,536,5–<10%,0.01,0.05,20,1.0,4.0,0.003478799776235364,0.0
analytic_multi,536,5–<10%,0.05,0.02,20,0.65,3.55,0.017139818629969557,0.0
analytic_multi,536,5–<10%,0.05,0.05,20,1.0,4.0,0.017139818629969557,0.0
analytic_multi,547,5–<10%,0.0,0.02,1,1.0,4.0,0.000414455672315824,0.0
analytic_multi,547,5–<10%,0.0,0.05,1,1.0,4.0,0.000414455672315824,0.0
analytic_multi,547,5–<10%,0.01,0.02,20,1.0,4.0,0.004413880985887178,0.0
analytic_multi,547,5–<10%,0.01,0.05,20,1.0,4.0,0.004413880985887178,0.0
analytic_multi,547,5–<10%,0.05,0.02,20,0.45,3.4,0.021956325650253756,0.0
analytic_multi,547,5–<10%,0.05,0.05,20,1.0,4.0,0.021956325650253756,0.0
analytic_multi,564,≥10%,0.0,0.02,1,1.0,4.0,0.0002032704699978682,0.0
analytic_multi,564,≥10%,0.0,0.05,1,1.0,4.0,0.0002032704699978682,0.0
analytic_multi,564,≥10%,0.01,0.02,20,1.0,4.0,0.004421782275859968,0.0
analytic_multi,564,≥10%,0.01,0.05,20,1.0,4.0,0.004421782275859968,0.0
analytic_multi,564,≥10%,0.05,0.02,20,0.5,3.4,0.02235674478927057,0.0
analytic_multi,564,≥10%,0.05,0.05,20,1.0,4.0,0.02235674478927057,0.0
analytic_multi,573,1–<5%,0.0,0.02,1,0.0,3.0,0.21664427279504048,0.0
analytic_multi,573,1–<5%,0.0,0.05,1,0.0,3.0,0.21664427279504048,0.0
analytic_multi,573,1–<5%,0.01,0.02,20,0.0,3.0,0.21935862776487736,0.0
analytic_multi,573,1–<5%,0.01,0.05,20,0.0,3.0,0.21935862776487736,0.0
analytic_multi,573,1–<5%,0.05,0.02,20,0.0,2.35,0.22223970535792853,0.0
analytic_multi,573,1–<5%,0.05,0.05,20,0.0,3.0,0.22223970535792853,0.0
analytic_multi,575,5–<10%,0.0,0.02,1,1.0,4.0,0.0003508135139948682,0.0
analytic_multi,575,5–<10%,0.0,0.05,1,1.0,4.0,0.0003508135139948682,0.0
analytic_multi,575,5–<10%,0.01,0.02,20,1.0,4.0,0.003860660479515739,0.0
analytic_multi,575,5–<10%,0.01,0.05,20,1.0,4.0,0.003860660479515739,0.0
analytic_multi,575,5–<10%,0.05,0.02,20,0.55,3.5,0.0190797609353472,0.0
analytic_multi,575,5–<10%,0.05,0.05,20,1.0,4.0,0.0190797609353472,0.0
analytic_multi,579,<1%,0.0,0.02,1,0.0,1.0,0.08920413800368182,0.0
analytic_multi,579,<1%,0.0,0.05,1,0.0,2.0,0.08920413800368182,0.0
analytic_multi,579,<1%,0.01,0.02,20,0.5,3.45,0.023082109726728674,0.0
analytic_multi,579,<1%,0.01,0.05,20,1.0,4.0,0.023082109726728674,0.0
analytic_multi,579,<1%,0.05,0.02,20,0.75,3.65,0.016811555826618994,0.0
analytic_multi,579,<1%,0.05,0.05,20,1.0,4.0,0.016811555826618994,0.0
analytic_multi,591,≥10%,0.0,0.02,1,1.0,4.0,0.00024194789999619677,0.0
analytic_multi,591,≥10%,0.0,0.05,1,1.0,4.0,0.00024194789999619677,0.0
analytic_multi,591,≥10%,0.01,0.02,20,1.0,4.0,0.00538809882143986,0.0
analytic_multi,591,≥10%,0.01,0.05,20,1.0,4.0,0.00538809882143986,0.0
analytic_multi,591,≥10%,0.05,0.02,20,0.35,2.9,0.026967008244649572,0.0
analytic_multi,591,≥10%,0.05,0.05,20,0.95,3.95,0.026967008244649572,0.0
analytic_multi,601,5–<10%,0.0,0.02,1,1.0,4.0,0.0004301505866706575,0.0
analytic_multi,601,5–<10%,0.0,0.05,1,1.0,4.0,0.0004301505866706575,0.0
analytic_multi,601,5–<10%,0.01,0.02,20,1.0,4.0,0.004207408003334319,0.0
analytic_multi,601,5–<10%,0.01,0.05,20,1.0,4.0,0.004207408003334319,0.0
analytic_multi,601,5–<10%,0.05,0.02,20,0.5,3.4,0.020798938777905764,0.0
analytic_multi,601,5–<10%,0.05,0.05,20,0.95,3.95,0.020798938777905764,0.0
analytic_multi,606,<1%,0.0,0.02,1,0.0,3.0,0.23630328936142364,0.0
analytic_multi,606,<1%,0.0,0.05,1,0.0,3.0,0.23630328936142364,0.0
analytic_multi,606,<1%,0.01,0.02,20,0.0,2.95,0.2348298292266171,0.0
analytic_multi,606,<1%,0.01,0.05,20,0.0,2.95,0.2348298292266171,0.0
analytic_multi,606,<1%,0.05,0.02,20,0.0,2.25,0.21499571653742183,0.0
analytic_multi,606,<1%,0.05,0.05,20,0.0,2.5,0.21499571653742183,0.0
analytic_multi,607,1–<5%,0.0,0.02,1,0.0,3.0,0.14802972338190137,0.0
analytic_multi,607,1–<5%,0.0,0.05,1,0.0,3.0,0.14802972338190137,0.0
analytic_multi,607,1–<5%,0.01,0.02,20,0.0,2.75,0.14816072423179055,0.0
analytic_multi,607,1–<5%,0.01,0.05,20,0.0,3.0,0.14816072423179055,0.0
analytic_multi,607,1–<5%,0.05,0.02,20,0.0,2.1,0.2580976183057007,0.0
analytic_multi,607,1–<5%,0.05,0.05,20,0.0,2.45,0.2580976183057007,0.0
analytic_multi,641,≥10%,0.0,0.02,1,1.0,4.0,0.00017626401197469622,0.0
analytic_multi,641,≥10%,0.0,0.05,1,1.0,4.0,0.00017626401197469622,0.0
analytic_multi,641,≥10%,0.01,0.02,20,0.95,3.95,0.007002749109707743,0.0
analytic_multi,641,≥10%,0.01,0.05,20,1.0,4.0,0.007002749109707743,0.0
analytic_multi,641,≥10%,0.05,0.02,20,0.3,3.1,0.03403148670345648,0.0
analytic_multi,641,≥10%,0.05,0.05,20,0.8,3.8,0.03403148670345648,0.0
analytic_multi,647,<1%,0.0,0.02,1,0.0,2.0,0.16620957546590553,0.0
analytic_multi,647,<1%,0.0,0.05,1,0.0,3.0,0.16620957546590553,0.0
analytic_multi,647,<1%,0.01,0.02,20,0.0,2.0,0.15177093434254338,0.0
analytic_multi,647,<1%,0.01,0.05,20,0.1,2.85,0.15177093434254338,0.0
analytic_multi,647,<1%,0.05,0.02,20,0.0,1.8,0.21425134765954196,0.0
analytic_multi,647,<1%,0.05,0.05,20,0.1,2.6,0.21425134765954196,0.0
analytic_multi,648,5–<10%,0.0,0.02,1,1.0,4.0,0.0006364539777747088,0.0
analytic_multi,648,5–<10%,0.0,0.05,1,1.0,4.0,0.0006364539777747088,0.0
analytic_multi,648,5–<10%,0.01,0.02,20,1.0,4.0,0.00452139057076285,0.0
analytic_multi,648,5–<10%,0.01,0.05,20,1.0,4.0,0.00452139057076285,0.0
analytic_multi,648,5–<10%,0.05,0.02,20,0.55,3.5,0.0222926911518595,0.0
analytic_multi,648,5–<10%,0.05,0.05,20,1.0,4.0,0.0222926911518595,0.0
analytic_multi,660,<1%,0.0,0.02,1,0.0,2.0,0.11390250356758976,0.0
analytic_multi,660,<1%,0.0,0.05,1,0.0,3.0,0.11390250356758976,0.0
analytic_multi,660,<1%,0.01,0.02,20,0.0,2.35,0.11367772988532096,0.0
analytic_multi,660,<1%,0.01,0.05,20,0.0,3.0,0.11367772988532096,0.0
analytic_multi,660,<1%,0.05,0.02,20,0.1,2.6,0.11038170636945424,0.0
